redirect_id,old_urls,current_url,suffix,template,record_name,handler,record_id,page_number,row_index,parsed_at,method
page_21_4334,додати,/bodi-z-ekoshkiry-z-remintsiamy-ta-perforatsiieiu-tamaris-body-black-xxl-xxxl-passion,/,КАТАЛОГ,"Боді з екошкіри з ремінцями та перфорацією Tamaris Body black L/XL — Passion, 2XL/3XL",17,3901,21,126,2025-08-20T22:10:17.020980,super_optimized_evaluate_all
page_21_4335,додати,/minisuknia-z-ekoshkiry-celine-chemise-black-l-xl-passion-shnurivka-trusyky-v-komplekti,/,КАТАЛОГ,"Мінісукня з екошкіри CELINE CHEMISE black — Passion: шнурівка, трусики в комплекті, L/XL",17,3902,21,127,2025-08-20T22:10:17.020982,super_optimized_evaluate_all
page_21_4336,додати,/minisuknia-z-ekoshkiry-celine-chemise-black-s-m-passion-shnurivka-trusyky-v-komplekti,/,КАТАЛОГ,"Мінісукня з екошкіри CELINE CHEMISE black — Passion: шнурівка, трусики в комплекті, S/M",17,3903,21,128,2025-08-20T22:10:17.020984,super_optimized_evaluate_all
page_21_4337,додати,/minisuknia-z-ekoshkiry-celine-chemise-black-xxl-xxxl-passion-shnurivka-trusyky-v-komplekti,/,КАТАЛОГ,"Мінісукня з екошкіри CELINE CHEMISE black — Passion: шнурівка, трусики в комплекті, 2XL/3XL",17,3904,21,129,2025-08-20T22:10:17.020986,super_optimized_evaluate_all
page_21_4338,додати,/poias-korset-z-ekoshkiry-celine-set-black-l-xl-passion-shnurivka-znimni-pazhi-dlia-panchikh-strinhy,/,КАТАЛОГ,"Пояс-корсет з екошкіри CELINE SET black — Passion: шнурівка, знімні пажі для панчіх, стрінги, L/XL",17,3905,21,130,2025-08-20T22:10:17.020987,super_optimized_evaluate_all
page_21_4339,додати,/poias-korset-z-ekoshkiry-celine-set-black-s-m-passion-shnurivka-znimni-pazhi-dlia-panchikh-strinhy,/,КАТАЛОГ,"Пояс-корсет з екошкіри CELINE SET black — Passion: шнурівка, знімні пажі для панчіх, стрінги, S/M",17,3906,21,131,2025-08-20T22:10:17.020989,super_optimized_evaluate_all
page_21_4340,додати,/poias-korset-z-ekoshkiry-celine-set-black-xxl-xxxl-passion-shnurivka-znimni-pazhi-dlia-panchikh-strinhy,/,КАТАЛОГ,"Пояс-корсет з екошкіри CELINE SET black — Passion шнурівка, знімні пажі для панчіх, стрінги, 2XL/3XL",17,3907,21,132,2025-08-20T22:10:17.020991,super_optimized_evaluate_all
page_21_4341,додати,/peniuar-passion-amberly-peignoir-4xl-5xl-black-azhurni-dekolte-ta-manzhety-shyroki-rukavy,/,КАТАЛОГ,"Пеньюар Passion Amberly Peignoir black, ажурні декольте та манжети, широкі рукави, 4XL/5XL",17,3908,21,133,2025-08-20T22:10:17.020993,super_optimized_evaluate_all
page_21_4342,додати,/peniuar-passion-amberly-peignoir-6xl-7xl-black-azhurni-dekolte-ta-manzhety-shyroki-rukavy,/,КАТАЛОГ,"Пеньюар Passion Amberly Peignoir black, ажурні декольте та манжети, широкі рукави, 6XL/7XL",17,3909,21,134,2025-08-20T22:10:17.020994,super_optimized_evaluate_all
page_21_4343,додати,/minisuknia-z-ekoshkiry-passion-celine-chemise-4xl-5xl-black-shnurivka-trusyky-v-komplekti,/,КАТАЛОГ,"Мінісукня з екошкіри Passion Celine Chemise black, шнурівка, трусики в комплекті, 4XL/5XL",17,3910,21,135,2025-08-20T22:10:17.020996,super_optimized_evaluate_all
page_21_4344,додати,/minisuknia-z-ekoshkiry-passion-celine-chemise-6xl-7xl-black-shnurivka-trusyky-v-komplekti,/,КАТАЛОГ,"Мінісукня з екошкіри Passion Celine Chemise black, шнурівка, трусики в комплекті, 6XL/7XL",17,3911,21,136,2025-08-20T22:10:17.020998,super_optimized_evaluate_all
page_21_4345,додати,/poias-korset-z-ekoshkiry-passion-celine-set-with-open-bra-4xl-5xl-black-shnurivka-pazhi-strinhy,/,КАТАЛОГ,"Пояс-корсет з екошкіри CELINE SET black — Passion шнурівка, знімні пажі для панчіх, стрінги, 4XL/5XL",17,3912,21,137,2025-08-20T22:10:17.021000,super_optimized_evaluate_all
page_21_4346,додати,/poias-korset-z-ekoshkiry-passion-celine-set-with-open-bra-6xl-7xl-black-shnurivka-pazhi-strinhy,/,КАТАЛОГ,"Пояс-корсет з екошкіри CELINE SET black — Passion шнурівка, знімні пажі для панчіх, стрінги, 6XL/7XL",17,3913,21,138,2025-08-20T22:10:17.021001,super_optimized_evaluate_all
page_21_4347,додати,/satynovyi-peniuar-iz-merezhyvom-obsessive-810-bab-1-babydoll-thong-s-m-chornyi-peniuar-tanha,/,КАТАЛОГ,"Сатиновий пеньюар із мереживом Obsessive 810-BAB-1 babydoll & thong, чорний, пеньюар, танга, S/M",17,3914,21,139,2025-08-20T22:10:17.021003,super_optimized_evaluate_all
page_21_4348,додати,/satynovyi-peniuar-z-merezhyvom-obsessive-810-bab-1-babydoll-thong-l-xl-chornyi-peniuar-tanha,/,КАТАЛОГ,"Сатиновий пеньюар з мереживом Obsessive 810-BAB-1 babydoll & thong, чорний, пеньюар, танга, L/XL",17,3915,21,140,2025-08-20T22:10:17.021005,super_optimized_evaluate_all
page_21_4349,додати,/satynovyi-peniuar-iz-merezhyvom-obsessive-810-bab-2-babydoll-thong-s-m-bilyi-peniuar-tanha,/,КАТАЛОГ,"Сатиновий пеньюар із мереживом Obsessive 810-BAB-2 babydoll & thong, білий, пеньюар, танга, S/M",17,3916,21,141,2025-08-20T22:10:17.021007,super_optimized_evaluate_all
page_21_4350,додати,/satynovyi-peniuar-z-merezhyvom-obsessive-810-bab-2-babydoll-thong-l-xl-bilyi-peniuar-tanha,/,КАТАЛОГ,"Сатиновий пеньюар з мереживом Obsessive 810-BAB-2 babydoll & thong, білий, пеньюар, танга, L/XL",17,3917,21,142,2025-08-20T22:10:17.021009,super_optimized_evaluate_all
page_21_4351,додати,/satynovyi-vidkrytyi-peniuar-na-poiasi-obsessive-810-pei1-peignoir-black-l-xl-chornyi,/,КАТАЛОГ,"Сатиновий відкритий пеньюар на поясі Obsessive 810-PEI–1 peignoir black, чорний, S/M",17,3918,21,143,2025-08-20T22:10:17.021010,super_optimized_evaluate_all
page_21_4352,додати,/satynovyi-vidkrytyi-peniuar-na-poiasi-obsessive-810-pei1-peignoir-black-s-m-chornyi,/,КАТАЛОГ,"Сатиновий відкритий пеньюар на поясі Obsessive 810-PEI–1 peignoir black, чорний, L/XL",17,3919,21,144,2025-08-20T22:10:17.021012,super_optimized_evaluate_all
page_21_4353,додати,/satynovyi-vidkrytyi-peniuar-na-poiasi-obsessive-810-pei1-peignoir-black-xxl-chornyi,/,КАТАЛОГ,"Сатиновий відкритий пеньюар на поясі Obsessive 810-PEI–1 peignoir black, чорний, 2XL/3XL",17,3920,21,145,2025-08-20T22:10:17.021014,super_optimized_evaluate_all
page_21_4354,додати,/satynovyi-komplekt-dlia-snu-z-merezhyvom-obsessive-828-che-1-chemise-thong-s-m-chornyi-sorochka-str,/,КАТАЛОГ,"Сатиновий комплект для сну з мереживом Obsessive 828-CHE-1 chemise & thong, чорний, сорочка, стр, S/M",17,3921,21,146,2025-08-20T22:10:17.021016,super_optimized_evaluate_all
page_21_4355,додати,/satynovyi-komplekt-dlia-snu-z-merezhyvom-obsessive-828-che-1-chemise-thong-l-xl-chornyi-sorochka-st,/,КАТАЛОГ,"Сатиновий комплект для сну з мереживом Obsessive 828-CHE-1 chemise & thong, чорний, сорочка, ст, L/XL",17,3922,21,147,2025-08-20T22:10:17.021018,super_optimized_evaluate_all
page_21_4356,додати,/erotychnyi-merezhyvnyi-komplekt-iz-sitochkoiu-obsessive-838-bab-1babydoll-thong-black-s-m-chornyi-pen,/,КАТАЛОГ,"Еротичний мереживний комплект із сіточкою Obsessive 838-BAB-1babydoll & thong black, чорний, пен, S/M",17,3923,21,148,2025-08-20T22:10:17.021019,super_optimized_evaluate_all
page_21_4357,додати,/erotychnyi-merezhyvnyi-komplekt-iz-sitochkoiu-obsessive-838-bab-1-babydoll-thong-black-l-xl-chornyi-p,/,КАТАЛОГ,"Еротичний мереживний комплект із сіточкою Obsessive 838-BAB-1 babydoll & thong black, чорний, п, L/XL",17,3924,21,149,2025-08-20T22:10:17.021022,super_optimized_evaluate_all
page_21_4358,додати,/erotychnyi-merezhyvnyi-komplekt-iz-sitochkoiu-obsessive-838-bab-1-babydoll-thong-black-xxl-chornyi-pe,/,КАТАЛОГ,"Еротичний мереживний комплект із сіточкою Obsessive 838-BAB-1 babydoll & thong black, чорний, пе, XXL",17,3925,21,150,2025-08-20T22:10:17.021023,super_optimized_evaluate_all
page_21_4359,додати,/napivprozora-dovha-sorochka-obsessive-estiqua-chemise-xs-s-chornyi-asymetrychnyi-krii,/,КАТАЛОГ,"Напівпрозора довга сорочка Obsessive Estiqua chemise, чорний, асиметричний крій, XS/S",17,3926,21,151,2025-08-20T22:10:17.021025,super_optimized_evaluate_all
page_21_4360,додати,/napivprozora-dovha-sorochka-obsessive-estiqua-chemise-m-l-chornyi-asymetrychnyi-krii,/,КАТАЛОГ,"Напівпрозора довга сорочка Obsessive Estiqua chemise, чорний, асиметричний крій, M/L",17,3927,21,152,2025-08-20T22:10:17.021027,super_optimized_evaluate_all
page_21_4361,додати,/napivprozora-dovha-sorochka-obsessive-estiqua-chemise-xl-2xl-chornyi-asymetrychnyi-krii,/,КАТАЛОГ,"Напівпрозора довга сорочка Obsessive Estiqua chemise, чорний, асиметричний крій, XL/XXL",17,3928,21,153,2025-08-20T22:10:17.021029,super_optimized_evaluate_all
page_21_4362,додати,/napivprozora-sorochka-z-vidkrytymy-hrudmy-obsessive-lacrisia-chemise-xs-s-chorna-z-chokerom,/,КАТАЛОГ,"Напівпрозора сорочка з відкритими грудьми Obsessive Lacrisia chemise, чорна, з чокером, XS/S",17,3929,21,154,2025-08-20T22:10:17.021030,super_optimized_evaluate_all
page_21_4363,додати,/napivprozora-sorochka-z-vidkrytymy-hrudmy-obsessive-lacrisia-chemise-m-l-chorna-z-chokerom,/,КАТАЛОГ,"Напівпрозора сорочка з відкритими грудьми Obsessive Lacrisia chemise, чорна, з чокером, M/L",17,3930,21,155,2025-08-20T22:10:17.021032,super_optimized_evaluate_all
page_21_4364,додати,/napivprozora-sorochka-z-vidkrytymy-hrudmy-obsessive-lacrisia-chemise-xl-2xl-chorna-z-chokerom,/,КАТАЛОГ,"Напівпрозора сорочка з відкритими грудьми Obsessive Lacrisia chemise, чорна, з чокером, XL/XXL",17,3931,21,156,2025-08-20T22:10:17.021033,super_optimized_evaluate_all
page_21_4365,додати,/sorochka-ta-trusyky-obsessive-bella-rou-chemise-thong-xs-s,/,КАТАЛОГ,"Сорочка та трусики Obsessive Bella Rou chemise & thong, XS/S",17,3932,21,157,2025-08-20T22:10:17.021035,super_optimized_evaluate_all
page_21_4366,додати,/sorochka-ta-trusyky-obsessive-bella-rou-chemise-thong-m-l,/,КАТАЛОГ,"Сорочка та трусики Obsessive Bella Rou chemise & thong, M/L",17,3933,21,158,2025-08-20T22:10:17.021037,super_optimized_evaluate_all
page_21_4367,додати,/sorochka-ta-trusyky-obsessive-bella-rou-chemise-thong-xl-2x,/,КАТАЛОГ,"Сорочка та трусики Obsessive Bella Rou chemise & thong XL/2X, XL/XXL",17,3934,21,159,2025-08-20T22:10:17.021039,super_optimized_evaluate_all
page_22_4368,додати,/bodi-z-azhurnym-dekorom-ta-vidkrytym-krokom-ursula-body-black-l-xl-passion,/,КАТАЛОГ,"Боді з ажурним декором та відкритим кроком Ursula Body black L/XL — Passion, L/XL",17,3935,22,0,2025-08-20T22:10:20.045328,super_optimized_evaluate_all
page_22_4369,додати,/bodi-z-azhurnym-dekorom-ta-vidkrytym-krokom-ursula-body-black-s-m-passion,/,КАТАЛОГ,"Боді з ажурним декором та відкритим кроком Ursula Body black L/XL — Passion, S/M",17,3936,22,1,2025-08-20T22:10:20.045344,super_optimized_evaluate_all
page_22_4370,додати,/bodi-z-azhurnym-dekorom-ta-vidkrytym-krokom-ursula-body-black-xxl-xxxl-passion,/,КАТАЛОГ,"Боді з ажурним декором та відкритим кроком Ursula Body black L/XL — Passion, 2XL/3XL",17,3937,22,2,2025-08-20T22:10:20.045347,super_optimized_evaluate_all
page_22_4371,додати,/bodi-z-azhurnym-dekorom-ta-vidkrytym-krokom-ursula-body-white-l-xl-passion,/,КАТАЛОГ,"Боді з ажурним декором та відкритим кроком Ursula Body white L/XL — Passion, L/XL",17,3938,22,3,2025-08-20T22:10:20.045350,super_optimized_evaluate_all
page_22_4372,додати,/bodi-z-azhurnym-dekorom-ta-vidkrytym-krokom-ursula-body-white-s-m-passion,/,КАТАЛОГ,"Боді з ажурним декором та відкритим кроком Ursula Body white L/XL — Passion, S/M",17,3939,22,4,2025-08-20T22:10:20.045352,super_optimized_evaluate_all
page_22_4373,додати,/bodi-z-azhurnym-dekorom-ta-vidkrytym-krokom-ursula-body-white-xxl-xxxl-passion,/,КАТАЛОГ,"Боді з ажурним декором та відкритим кроком Ursula Body white L/XL — Passion, 2XL/3XL",17,3940,22,5,2025-08-20T22:10:20.045354,super_optimized_evaluate_all
page_22_4374,додати,/top-ta-trusyky-obsessive-bella-rou-top-panties-xs-s-top-trusyky,/,КАТАЛОГ,"Топ та трусики Obsessive Bella Rou top & panties, топ, трусики, XS/S",17,3941,22,6,2025-08-20T22:10:20.045356,super_optimized_evaluate_all
page_22_4375,додати,/top-ta-trusyky-obsessive-bella-rou-top-panties-m-l-top-trusyky,/,КАТАЛОГ,"Топ та трусики Obsessive Bella Rou top & panties, топ, трусики, M/L",17,3942,22,7,2025-08-20T22:10:20.045360,super_optimized_evaluate_all
page_22_4376,додати,/top-ta-trusyky-obsessive-bella-rou-top-panties-xl-2xl-top-trusyky,/,КАТАЛОГ,"Топ та трусики Obsessive Bella Rou top & panties, топ, трусики, XL/XXL",17,3943,22,8,2025-08-20T22:10:20.045362,super_optimized_evaluate_all
page_22_4377,додати,/prozora-sorochka-z-vidkrytymy-hrudmy-obsessive-pearlove-chemise-thong-black-s-m-trusyky,/,КАТАЛОГ,"Прозора сорочка з відкритими грудьми Obsessive Pearlove chemise & thong black, трусики, S/M",17,3944,22,9,2025-08-20T22:10:20.045365,super_optimized_evaluate_all
page_22_4378,додати,/erotychnyi-kostium-pokoivky-obsessive-servgirl-costume-s-m-khalat-strinhy-fartukh-obruch,/,КАТАЛОГ,"Еротичний костюм покоївки Obsessive Servgirl costume, халат, стрінги, фартух, обруч, S/M",17,3945,22,10,2025-08-20T22:10:20.045369,super_optimized_evaluate_all
page_22_4379,додати,/obsessive-heavenlly-babydoll-thong-xs-s,/,КАТАЛОГ,"Obsessive Heavenlly babydoll & thong, XS/S",17,3946,22,11,2025-08-20T22:10:20.045371,super_optimized_evaluate_all
page_22_4380,додати,/obsessive-heavenlly-babydoll-thong-m-l,/,КАТАЛОГ,"Obsessive Heavenlly babydoll & thong, M/L",17,3947,22,12,2025-08-20T22:10:20.045376,super_optimized_evaluate_all
page_22_4381,додати,/obsessive-heavenlly-babydoll-thong-xl-2xl,/,КАТАЛОГ,"Obsessive Heavenlly babydoll & thong, XL/XXL",17,3948,22,13,2025-08-20T22:10:20.045378,super_optimized_evaluate_all
page_22_4382,додати,/obsessive-heavenlly-peignoir-xs-s,/,КАТАЛОГ,"Obsessive Heavenlly peignoir, XS/S",17,3949,22,14,2025-08-20T22:10:20.045381,super_optimized_evaluate_all
page_22_4383,додати,/obsessive-heavenlly-peignoir-m-l,/,КАТАЛОГ,"Obsessive Heavenlly peignoir, M/L",17,3950,22,15,2025-08-20T22:10:20.045384,super_optimized_evaluate_all
page_22_4384,додати,/obsessive-heavenlly-peignoir-xl-2xl,/,КАТАЛОГ,"Obsessive Heavenlly peignoir, XL/XXL",17,3951,22,16,2025-08-20T22:10:20.045386,super_optimized_evaluate_all
page_22_4385,додати,/peniuar-jsy-p81160-plus-size,/,КАТАЛОГ,"Пеньюар JSY P81160, Plus size",17,3952,22,17,2025-08-20T22:10:20.045389,super_optimized_evaluate_all
page_22_4386,додати,/maska-zaichyka-fetish-tentation-adjustable-bunny-mask,/,КАТАЛОГ,Маска зайчика Fetish Tentation Adjustable Bunny Mask,17,3953,22,18,2025-08-20T22:10:20.045391,super_optimized_evaluate_all
page_22_4387,додати,/merezhyvna-maska-obsessive-a700-mask-yedynyi-rozmir-chorna,/,КАТАЛОГ,"Мереживна маска Obsessive A700 mask, єдиний розмір",17,3954,22,19,2025-08-20T22:10:20.045394,super_optimized_evaluate_all
